"","camis_ls","phone_ls","id","rating","review_count","lat","lon","price"
"32","10459","+12126773733","4pNgTzw8Ru4bW7hXAeO6eA","3.5","124","40.58395","-73.93277","$$$$"
"33","12251","+17185136004","qjzkDnjT2sIa_8-uYaMYoA","3.5","409","40.74489","-73.98368","$$"
"34","7471","+12122133587","O5PfyAXUkIQB8jsIJh5VDQ","4","59","40.676666","-73.941665","$$"
"35","22128","+17189416963","cTxEO_PjMBAZUPa4WEVRsQ","3.5","61","40.6801643371582","-73.9411773681641","$$"
"36","19267","+17184937570","kn9pSrlttF5R4Re5wcydBA","4","106","40.596881","-73.976341","$"
"37","963","+12129752560","YR1BvTh91fxf0tVPSQtO0w","2","5","40.634544","-74.014503","$"
"38","21942","+17183729695","8YHVLDued93Mgf9TXAitcw","2.5","34","40.634552","-74.01448","$"
"39","2809","+17187484610","QZwN6fA6M5ucKZRqs7M3WQ","3.5","10","40.69354","-73.96627","$"
"40","18239","+19177839448","ofyC683l9tTvkXKbmOXiEw","3","47","40.75618","-73.92941","$"
"41","21532","+17184891588","hUo4q9yZmZTyI-GECcP7ow","3.5","30","40.7152606869718","-73.9900060870141","$"
"42","14676","+17182679536","SkYcO8FaqYgoP-66g58OMw","3","215","40.7247545048924","-73.8498401641846","$$"
"43","14764","+12123531886","8s5d0nkoNMgu9Oe066q_lg","3","98","40.75622","-73.98005","$$"
"44","19504","+17188973898","5XM9kHwoLihdX9V9f6XzGw","4","55","40.544688394259","-74.160489","$$"
"45","2320","+12128696699","LuIV-RG5cJQ0c_mMbLEZYQ","3.5","156","40.748199","-73.99121","$$"
"46","1063","+17189848011","6Hkw54Mnce_Owa1_7YJlwQ","3.5","139","40.7409068","-73.7585488","$$"
"47","14636","+12126857781","C5Hncop6-ICU1DqT6citig","4","1","40.7407567","-73.7589433",NA
"48","8680","+13475649041","rrPkG-acBpcbkDmWKqO1aA","5","1","40.6421365423016","-74.0167131274939","$"
"49","24504","+19295220640","sBpN9c7CKHPlLnJ_QWgEFg","1.5","9","40.756984","-73.869178","$"
"50","9189","+17182790333","VNBo_iJ9-WTenIZpl8Ix-w","3.5","18","40.5596772767388","-74.1682569587327","$$$"
"51","16269","+17187859981","tZoYA6CUZQtqQD1ZHKsoaQ","3.5","136","40.66478","-73.841706","$$"
"52","3586","+12129933800","16ZnHpuaaBt92XWeJHCC5A","4","1702","40.733826","-73.999852","$"
"53","7909","+12126759100","xln9mPmVei97Rhtem7eruA","3","4","40.6383324","-74.0794067","$$"
"54","6500","+17185077991","E8atCW6l6y1SVeEXbbXzEA","4","530","40.72959","-73.99944","$$"
"55","2479","+17189667518","qn9dgCRGNjHKDGilBamkiw","4","96","40.61319","-74.12367","$$"
"56","4850","+17183222606","3kq1_dUIPrA6BFTuX-M6mw","3.5","32","40.76234","-73.99695","$$$"
"57","6996","+12122436546","MM5P9cKlzovYLcf5qf2SwQ","4","390","40.714257","-73.965457","$"
"58","16660","+17187204800","e2XjN5vrsmrmCzvseOB8sg","2.5","2","40.7431984","-73.8831024","$"
"59","3675","+12123370863","MK-DnIFQZWPuv1adPVUXsQ","2","16","40.72291","-73.79946","$"
"60","7093","+17188440512","ZNfm7P8WgvbMH-vgCeQW5w","2","10","40.72291","-73.79946","$$"
"61","16071","+17187277499","V_Dpe-FVQGdGtB4o-Z3X9w","4","21","40.76666","-73.91237","$"
"62","21820","+19173362927","WB878DMearpjHztglH1y_g","3.5","32","40.545572","-74.161665","$"
"63","6847","+17183842152","Bw3bu2AyYEImh9FXN0a5Aw","3.5","3","40.5454161018133","-74.1605231165886","$$"
"64","4168","+17185916616","VDz9n7gwcq51wOAbTBdXxA","4.5","236","40.6647720336914","-73.9535217285156","$$"
"65","16371","+17182782233","26BmJf4fIKVJL_3lYYgOZw","4","1","40.72768","-73.99961","$$"
"66","7663","+17183171100","WyW5XuNTXJrfxTTMzJxCUQ","3","23","40.645929","-73.77769",NA
"67","943","+12127341734","kMXPAmSCZX1tjtQ21-U2RA","2","1","40.641313","-73.778139","$$"
"68","14216","+17184847555","nN_NuXYC606JLsnERRIY_g","2.5","30","40.6457269271523","-73.7755967489247","$$"
"69","5781","+17186566210","mx4RsihuvH8ysNaCVpQs6g","2.5","88","40.6438633299947","-73.7813438548279",NA
"70","24056","+12126951388","DY5mGdwvJbhQtcUkw1PEtA","2.5","8","40.6546707","-73.7891083","$$"
"71","5179","+13472278515","KeTnB4wiSKj_45Cf2JnYjA","2","26","40.646213","-73.777703","$$"
"72","22025","+13474145570","8h8KB7aj8OdCTIC5P6gJ1A","1.5","154","40.6456626506634","-73.7755363972534","$"
"73","14992","+17187964447","Dz73B5EieF-d7YAiOh0jBw","4.5","4","40.7477035522461","-73.9862289428711","$$"
"74","18768","+17185326561","dSaMEWm0EQTG4TOeUetU5w","3","130","40.74761","-73.98631","$"
"75","18742","+19174396632","_OdmajwtXXQwz-RhFUUxFw","4","188","40.707908","-73.95565","$"
"76","15025","+12126140200","TfAz2OqY4xWMHHh5H1OmrQ","5","59","40.68178","-73.90916","$"
"77","7792","+12124902100","SBkKjZ1Rg2GwLLEIxGwprA","2.5","33","40.8840831345397","-73.9017952271206","$$$"
"78","12642","+17186398158","r4D_1Jzw1Bl-iUYbEGwT_A","4.5","283","40.7325935","-73.9851807","$$"
"79","3822","+17188961717","DZE4ThXa7d0kSXnR3Hb-kg","3.5","1359","40.743193","-73.990838","$"
"80","14940","+17182196341","zekbMn7KWtzxTFLtfEqb1w","4.5","746","40.7489644","-73.8690814","$$"
"81","12142","+17186727380","BpS5-qhauAUBWzJIIh4kog","2","49","40.7302951122247","-73.8637048729469","$$"
"82","17144","+12123690788","M8eB6p4udxJhLkeIoDjBzA","3.5","135","40.7412362605966","-73.8813701076699","$$$"
"83","1981","+16463190293","iFaRU9Z2-FD2pSJxX67mZw","3","113","40.7412743931433","-73.8789367675781","$"
"84","8845","+17189980002","Om5Yc_Go_FdODDniY28jcA","4","4","40.787609","-73.94429","$$"
"85","6469","+17182957256","Twwpqrl15EVhmaNnNSrSQw","4","80","40.61336","-73.93929","$"
"86","8454","+12122473936","7Yw9KGq1y9L-bRD9kOq2nw","1","1","40.8670504","-73.8960633","$"
"87","6589","+17184641500","xsQTIeq-WLkp4ParkTQpMQ","4","1000","40.7629335072372","-73.9776668697596","$"
"88","5620","+16466881050","8FdXrnvPMbajXdM0DIwsiw","3","38","40.701139","-73.7649735","$"
"89","12679","+17183865555","cd0DRQdgRCJns9ARmyoiXw","4","42","40.753925","-73.971473","$$"
"90","21565","+15184889002","B9JSToznDzwc9uEPS1DlBw","3","12","40.699695","-73.901977","$$"
"91","17460","+12129875329","w0KRT7v9_hsVkcRVMsD2Jg","3","12","40.792308","-73.945686","$$"
"92","19389","+12128999995","O1fUmxt3kbV-rnyjBtzAfw","4.5","413","40.77078","-73.95727","$$"
"93","10112","+12129660800","nrxSzq-VxLqD7aFkE4SH3Q","4","604","40.7207236","-73.9953191","$"
"94","5288","+17188557339","2ewrI499NSsA1sNX30K5Dg","4","95","40.7582236","-73.9194022","$$"
"95","16591","+17184275407","MDXdSKz65Hq8ZbhskWufSQ","3.5","63","40.7582236","-73.9194022","$$"
"96","15946","+17187269857","cSMUxDqNtKC6vQM9Bfuq0A","2.5","17","40.7455684","-73.7150835","$$"
"97","1371","+12126064600","5-cv4xv4IBao7N1LSH6tHA","4","193","40.7670715","-73.9861371779099","$$"
"98","4169","+17183433611","TxO3ztZhs4roJZBXHmbETg","3.5","86","40.766968","-73.986053","$$"
"99","21597","+19173187868","-YZ9NV9ORlK2QiqSwbF20g","3.5","204","40.74004","-74.00167","$"
"100","10778","+12123972036","Gp5QySZcfRNxDIQSfT86oA","3.5","22","40.746942","-73.888897","$"
"101","6544","+12126455684","UQGwXsOt9u0uZX0bY6j1kw","4","238","40.7879297","-73.9746239","$"
"102","1435","+17182057357","TbSPj8PFNdIasONSDA4uMQ","3.5","14","40.8405891805887","-73.8730707764626","$"
"103","16762","+12129511123","gJXNSJ9VXTuCFmp_Kl9TVQ","4","82","40.768291","-73.958381","$$"
"104","9635","+13478794891","Kyl9SMMU8tn8og5KQC-p1w","2.5","87","40.6207928","-73.9923672","$$"
"105","6626","+12122888066","c6EWVnxWPLJZd0RLBt_PFQ","1.5","3","40.7521095","-73.8679581","$$"
"106","8068","+17186214000","tYt5p4ZlobieeEm-PODqew","2.5","3","40.75567","-73.91249","$$"
"107","15295","+17188988855","DyPK6IyY-8xIqQWT4HqJNw","4.5","226","40.6736889031443","-73.9824806441803","$$"
"108","9487","+17189569688","2dow8yoP1KJocKOiMuWOkg","3.5","401","40.775087552127","-73.9540691080666","$"
"109","17135","+17184992424","aZ9N4cUBTp3nNaWAeoSbzA","4","131","40.78029","-73.95478","$"
"110","10646","+16466843172","7f-oylSG7GlfPRbfWo99LA","3.5","45","40.7107539517878","-73.793530203402","$$"
"111","13589","+12125457867","LyOU8XgzwahmHBzTu8ZmmQ","3","15","40.66824","-73.91068","$"
"112","2794","+12125474455","1qa4l_hPKW0ODX2Zgpdcjg","3.5","24","40.7496153570444","-73.8861115092775","$$"
"113","19894","+13475599744","yDKChr-KX1Q1TbxUjaQJ_g","4","102","40.7623521711694","-73.9597779041227","$$"
"114","13559","+17182629100","q7eQs6kIp8VpWcuyD8OGVw","2.5","16","40.6737923","-73.7980108","$"
"115","12363","+17189222744","A_e9adJ7v_U7trur2JMrgA","4","13","40.7044641162683","-73.9587070047855","$$"
"116","11499","+17183960809","iSGQWoJ1D2o0rbOsjd6OIQ","4","399","40.768054","-73.955091","$$"
"117","8954","+16466495331","ueR11Ri6aoPTZTJ9_r2rQg","3.5","96","40.7555541992188","-73.9903717041016","$$"
"118","7452","+17183233500","f2DevPBn93EdzBL0I0CQ9Q","4.5","27","40.585145","-73.81762","$$"
"119","5645","+17189632700","NgD-6ogFGc_c4z5_Ur4k2g","3.5","1445","40.742364","-73.982813","$$"
"120","11396","+12129608685","hXVqNiTn5AGQl7GezfbJXg","3","17","40.7424011","-73.9829483","$$"
"121","10472","+17182395900","cLuYiAY5Xy1nejaX_R4oHw","3.5","154","40.7522606519897","-73.9736334979535","$$"
"122","4017","+12125753838","IGZBUkJXj7ExFpTE-UIlBA","2","60","40.6619211","-73.9153911","$$"
"123","20184","+17184746000","t3WXZ8U6espLzY5YQ1Ocsg","4","184","40.7570686","-73.9684187","$"
"124","13902","+12126791284","btKkMWYdaUrsoEhb6M1dBg","3.5","23","40.7468","-73.98245","$"
"125","8208","+16467360949","P07uKcnA9gkk7B6exFtuYg","3","176","40.74686","-73.9823","$$"
"126","10156","+13472406300","OEk1N8ItiakoSHYk1aqwLA","2.5","36","40.738178","-73.990425","$"
"127","5872","+19174751131","SmOyRLE4LrFQFuEJfiandA","4","34","40.6841669","-73.938441","$"
"128","13272","+12122011228","qfRDCEFUV5uEQ2AqP6DbuA","2.5","425","40.680362","-73.962419","$"
"129","20283","+16467145348","FDhOPRZ01PDEEH-QCnVIyQ","3.5","44","40.681229","-73.872071","$"
"130","2169","+12124771110","aXWKZZiqt2mUfoFnxiJuCg","1","1","40.8798","-73.87544","$$"
"131","7681","+19177701984","epRgcPTTYg-P06KUxXCicw","4","37","40.7123786701068","-73.8952925428748","$$$"
"132","14272","+17185742580","BEqVRnpwtivwACsx76IJyA","4","5","40.712233","-73.895274","$"
"133","11147","+17186368600","VAemMwGG4odb8OMf8wSfzQ","2.5","3","40.712253","-73.895263","$$"
"134","9158","+13474576160","MX5HVybX1ySSfprDuZoanw","4","7","40.7500686645508","-73.8628768920898","$$"
"135","15225","+13473053470","BpdlX1j1-FbOC1dWIrZv4w","3.5","219","40.769207","-73.962791","$$"
"136","18596","+17187986677","ljBRMM9dmbDchLhKmMyUbQ","3","41","40.71751","-73.99551","$$"
"137","16010","+17184564786","Lr230G6cD9W1ah-ITcP89A","2","475","40.586884778458","-73.9289443558197","$$$"
"138","20646","+17185655888","zYjPkuw6-4FcbW3Hp6uNkg","3.5","260","40.67016","-73.97904","$$"
"139","1074","+12129884624","NXWrj0QQq0kgbqRwWu_C4g","3","52","40.67016","-73.97904","$$"
"140","17719","+12126800138","VwXHwFedp41olqrKNYKCWQ","4","118","40.762911","-73.921069","$$"
"141","19405","+17186480891","iuDHYaSmWG-fwO4__x-pPA","4","63","40.5533981","-74.1435852","$$"
"142","14586","+17184994080","3X5ibjoDnFt2VtVIWv60Gg","4","1","40.5533981","-74.1435852","$$"
"143","4139","+17186680284","pTT1pQCejY955d0vRX8uhA","2.5","17","40.5533981","-74.1435852","$$$"
"144","8192","+17187212694","VFaHfWhyNb66yQAuiB1S-A","4","93","40.708147","-73.868222","$$"
"145","6979","+17182272405","MlsidvbvzPNmxTo7n83uiA","4","482","40.764427","-73.974562","$$"
"146","4527","+17183262201","WtaM2qV5ROf23lTjWhdW0g","4","97","40.759104","-73.979373","$$"
"147","9683","+12124522222","JDBgpyY-7KdRcBlNifVJSw","4","1032","40.775501","-73.962231","$$"
"148","25330","+13477324256","3SDTpWrebNOPAk1bMbxq5Q","4","182","40.74531","-73.98852","$"
"149","1591","+12125332111","L1eRvGuRW8gL_auRr8_Xog","3.5","1117","40.752722","-73.9836459","$"
"150","13198","+17186068745","x35Qxemj9L30BcYUZ9mEeA","4","148","40.710233","-74.011849","$"
"151","23498","+17188061124","I7-Z2wXOa_8dN5IHr0xWAQ","4.5","2","40.763234","-73.8139","$$"
"152","11455","+13476570910","No5Z9wDq4E2TcYbgtr1AiA","4.5","374","40.72036","-73.99338","$"
"153","11852","+12122190019","UatQ8OvU4jOCcGygHcP7Dg","3.5","17","40.7717857","-73.9240417","$"
"154","24381","+19176881477","e_UX-QALPcSH4yYCvlcb_Q","3","26","40.771619","-73.9233809","$"
"155","2124","+16466381335","EcxokzlODSPggXVdP97r6g","4.5","3","40.8405075","-73.8732529","$"
"156","4687","+17188928459","04exhf1PZ79_Km9vHAzvfA","4","774","40.72007","-73.99618","$"
"157","680","+16467070890","QUf4eik0ipJGkBtRHNMl5g","3.5","760","40.744758","-73.998535","$$"
"158","14853","+17184840342","S2mqyVGw817y9GTHxYRPjw","4","57","40.830034","73.850772","$$"
"159","13645","+17186581277","4nohlTsGHEDdpwYkRTt-fA","4","1034","40.76004","-73.99182",NA
"160","13077","+17184332500","yFhvzOq9dW0rtpS_7DE09A","2","58","40.747292","-73.944353","$$"
"161","11783","+12122282555","5YbnCuCq3peyUXwlMIC-SQ","3","11","40.726409","-73.977447","$"
"162","13569","+17182770970","IPnbe84U8lT_eSxkv5IUyg","2","363","40.758268","-73.988609","$$"
"163","11956","+12125759700","fU8gJtLz1r6oQ94l1kS5Ag","4","387","40.749885559082","-73.9853439331055","$$"
"164","9617","+19178474434","1PFVT-KKKgoqazMhSWEQAQ","5","1","40.74988","-73.98535","$"
"165","1970","+12122688868","nykUuNS2VaoMqjkJXpcVZQ","3","1","40.7275599","-73.73098","$"
"166","19923","+17183437100","0Zjp3JcxwNijCBWEKd7Nyg","3","101","40.7546","-73.97926","$$"
"167","1107","+12126810001","3Bjnre3_kCgGR8n7cpL8nA","3","72","40.7358444","-73.8652352","$$"
"168","13741","+17183933000","mw-2zyzteB8CAnkWzNZqXw","4","124","40.74356","-73.95412","$"
"169","9775","+17182622890","E98TAnclZGDpGOkrne6F_Q","3.5","55","40.84807","-73.857017","$$"
"170","20639","+17184893142","qS15lSSIChNKBECO7uCi2g","3","48","40.750941","-73.939311","$$"
"171","7999","+17188634028","FdBZxRrLcP6SpyUMUm4Y9g","3","2","40.7509906","-73.9399515","$$"
"172","7033","+17187868297","a8d18n8gAQpQHcr6KwCCeA","4","74","40.72079","-73.99944","$$"
"173","26184","+16319881169","4_gRS7oJNSQHX1oUKOxjDg","3.5","78","40.72072","-73.99931","$"
"174","8591","+12129667875","dSwUPtfJSbqgqfSzVNqDrg","3.5","58","40.7482029","-73.947016","$$"
"175","18402","+17184331661","ENTEjE5ENDqrVncjoYstyA","3.5","77","40.729117","-73.780948","$"
"176","6800","+17182177755","STxGPeNyg8iBIDV3ABvAlg","3","83","40.577833","-73.961207","$"
"177","3216","+17189343211","trOfIBnEr_CxZuLRyGj9FQ","4","696","40.6786672454389","-73.9791200818081",NA
"178","13983","+17182303760","yLrcXiXgRdtWXLjt1n-U_A","3.5","49","40.6854035","-73.7729278","$$"
"179","14531","+17185270339","_LLK-gnjeTLwpyoliglozw","4","24","40.867262242948","-73.9233304385214","$$"
"180","7266","+12129420927","2BJHszUvhJ4aGyNISHvTKA","3","198","40.86205","-73.91179","$$"
"181","6269","+17182202822","J8IZkpFiHHsLN5Tz6fgVnA","3","56","40.6677093505859","-73.9812469482422","$$"
"182","13247","+16466238886","M-GEsxIPnc93j1GZ_cl5Uw","3.5","134","40.7260233","-73.7915802","$"
"183","13514","+17188267834","HCkg2_vw3kVezTY3pafX9Q","3","2","40.7260246","-73.7915802","$$"
"184","2944","+17187887747","-OixbLnFLCzQclxCSbUQ8w","4.5","2008","40.7698275926665","-73.9576330868512","$"
"185","7917","+17183808567","-QWObXy7vRcu0NylKW4Gqw","3","33","40.615459","-73.999748","$$$$"
"186","12030","+12122561188","eOGMqI7T2hPN4CzFdyzmSg","3","263","40.7082825233885","-73.869325","$"
"187","11443","+17324062445","76B7-T4f1EdsQsoI0NM9Wg","4","471","40.6433825472408","-74.0769100798997","$$"
"188","19213","+13477614223","FpWYto8PfqVBFnjgXxX0hw","2.5","55","40.72767","-74.00708","$"
"189","26979","+13475927706","88_mxXhU-Rp0sDJ4kgPCuA","3.5","20","40.824188","-73.893486","$$"
"190","12145","+17182321404","gP8BPFNO0F1ixR7OTlGJNw","4","89","40.75214","-73.934339","$"
"191","9846","+19179417635","15R8rx9SHKNVYBwgAuTyGA","4.5","150","40.7523399","-73.98151","$$"
"192","4251","+17188949400","u5gzFFMQpPizgI7A_arqkQ","3.5","14","40.7404694","-73.9376212","$$"
"193","1454","+17184827282","jZZMmT7Mk3S-fNjXcq3Ksg","4","388","40.716083","-73.964752","$$$"
"194","5328","+17188168162","S9T8kG8xTPaQ1PxLE_VdYg","4","45","40.73904","-73.98916","$$"
"195","9304","+12127761780","NG-KlDcSjBk3pfdzjXmMVw","4","73","40.68857","-73.98334","$$"
"196","15555","+17189916142","pBUhruF3QDDB8gOpon_lNw","3","6","40.696917","-73.83754","$$"
"197","9382","+17184827572","M6Eiyx9LXMetMUxsYe-fvw","4","359","40.8175925","-73.9412695","$$"
"198","16620","+12123900925","bQBWOx9ei4xkGGWgS63BHg","3.5","54","40.8266456863446","-73.9211922883987","$"
"199","12126","+17189377947","R9fhdJJheuYFkZvHOflkjA","3","589","40.74607","-73.988396","$"
"200","9853","+17185832158","awtyJFgknmtZmSK3AgToRw","4","13","40.7663","-73.953715","$$"
"201","23232","+19293563075","KnnFrKQi7KOznMYNFv6mNw","3.5","5","40.766304","-73.953544","$$"
"202","22445","+17182856180","cpa5Hof9CtdjmlM0qsLIog","4","27","40.7404502286817","-73.8151518512656","$$"
"203","16307","+17188059868","KtDLg8qmHNNIybaT1Ou4hQ","2.5","22","40.76071","-73.83307","$"
"204","12864","+12122346474","atbANdSznV29GI066I2Ijw","4.5","252","40.7215270996094","-73.9970855712891","$$$"
"205","22378","+13476228236","asMpVN_7CeoXl3g9f98pjQ","3.5","20","40.721531","-73.997083","$$"
"206","16137","+17185384801","mTnJOTwvCroUqSm6H_dkYQ","3","131","40.622357","-74.169584","$$"
"207","9944","+16466451514","hD55NUiGDK7STQ8oy9QDPA","3","440","40.8058021","-73.9658246","$$"
"208","7272","+12128034563","VuAwqaGFogbvK1pxcLzoEw","3.5","11","40.85427","-73.93035",NA
"209","22590","+13479188111","h1_zWY2PVTZ5ul0RuiJ59g","3.5","187","40.7855672","-73.9730817",NA
"210","20577","+17183569554","VD_fyLMIO9uSbRfXBhxhIQ","3","1","40.745937","-73.979485","$$"
"211","7694","+12127929000","X7CSajD0FKCYyPrIWJzI-Q","5","1","40.685501","-73.981903","$$"
"212","15694","+12126067070","NDbq1-vqykPZTK31Z2Au0A","2.5","17","40.75606","-73.8828","$$"
"213","25480","+17188868528","4hMBu3UxLMBHq05p-8-wOA","3.5","131","40.7653368","-73.744132","$"
"214","22626","+12122263777","deeYRHT_KImu4ueu_qCQEg","3","29","40.6563397347466","-74.0078896656632","$"
"215","8846","+17184940197","ySzkBv-_DTNT30eONPnAkg","4","375","40.802258","-73.956537","$$"
"216","1750","+12125313939","xE4pi8Ms_JQ45GXR9rWCmw","3.5","15","40.7214666","-73.866864","$"
"217","19569","+19172614686","BsNlzW217EcLLLk5LrDUOg","1","1","40.7216631","-73.8671967","$$"
"218","17948","+19176757581","7Zj7gLBigg_6tyZ5kZc_aA","2.5","7","40.7216814076141","-73.8670922735589","$$"
"219","9224","+17187312200","3xTQT7qjZJIxc-eBiFMerQ","4","229","40.715498","-74.007178","$$"
"220","6033","+12124812905","XaX8hcRVZVuMxuqIOM7BAQ","3.5","125","40.715461","-74.007194","$"
"221","5992","+17182228405","8AM1gGIk6KVb27Q9TYwD9Q","4","444","40.7575266","-73.9880669","$"
"222","10720","+13478320654","NDsa8EWd_tcfvUFbhPsTuQ","4","132","40.7010231018066","-73.9226455688477","$"
"223","15041","+17184234429","zKokTcCI-L1xZwcvE9AxAg","3","221","40.7776947319508","-73.9087039232254",NA
"224","20859","+16466348763","YsDS48NcoyNEnXJGUiTNaQ","3.5","17","40.65546","-73.95951","$$"
"225","4023","+12126620620","G3QGuz91xaY1rcd9PPcoMA","3.5","152","40.8927986","-73.8200394","$"
"226","14959","+17189976462","v_FwFhFlI17w3Ti9O7cY9Q","3","5","40.77843","-73.84633","$"
"227","22674","+17185286888","mmFEdsr3os5z86aVP7tW0w","4","222","40.70565","-73.92161","$$"
"228","11616","+12122673000","T01HREE-9x-Q0zPr8K419A","4","248","40.7057052036711","-73.921245932579","$$"
"229","3028","+12123914747","PtxqZJbu0UViW7yQ6No89A","4","13","40.704298","-73.8091724","$$"
"230","4369","+17186923100","F27pBU2iKxSh2l2bs1aUew","3","2","40.681022","-73.922073","$$"
"231","17016","+17184567020","Kn8j8wB1ylHbkDC5QZCt_Q","3","106","40.7600087693246","-73.7314796447754","$$"
"232","324","+12127695370","Rc_nQNXN0IqBi3HiI9B0Uw","3","1","40.7602272033691","-73.7316055297852","$$"
"233","4295","+17182048827","0k6dQ0Ec2dVo1eZ_tPgr0Q","4","193","40.7602119445801","-73.9696807861328","$"
"234","18360","+12125497500","JDt51fIl-I17y7IExFSwFA","4","11","40.6102117676736","-73.9552694186568","$$$"
"235","17871","+17184690423","w3JUky8twpdZ9ge8aQHjEA","4","1","40.66916","-73.89734",NA
"236","14750","+13479134169","jryzOo2UaHOeZqQkkezENA","3.5","246","40.72866","-73.98946","$$"
"237","21170","+17183534111","yhMfvMx9-H00ffYH6sLu7Q","2","5","40.7276693781658","-73.9877915532718","$"
"238","12334","+17187514777","jKR9aw-UOHpjkFzjZ_kyqA","3.5","39","40.740442","-73.991228","$$"
"239","9953","+19292343500","AflnoQBr01QmQIq5hVH-iA","3.5","13","40.87087","-73.91505","$$"
"240","15447","+19174973349","OjAgibXBFT566XcI8l0QmQ","4","7","40.5456386","-74.1597215","$"
"241","17138","+13472814737","x41gFmTksra32RdYFjOPHQ","4","117","40.6812759","-73.9773854","$$"
"242","6665","+17187250255","j8o8b0cD9vb-mRBd3gvp1g","3.5","156","40.7262611","-73.7907523","$$"
"243","4759","+17184533428","EOANRwg2TqxqAJ6O7e-YNA","3.5","115","40.71463","-74.00752","$"
"244","14189","+17188198205","kQXulDyFW7Piocf40Q_rAg","2","1","40.752607","-73.979282","$"
"245","19463","+19175452512","rjBZaMeB2kjU5jiINe_0Fg","3.5","15","40.6403208","-74.0080916",NA
"246","10339","+12128882188","4MAzllAXjmTfKjSDNIOgxA","3.5","111","40.64023","-74.00803","$"
"247","21220","+17187596522","hFeGYPt9M5dd_KXG9a_ePQ","3.5","361","40.76177","-73.96575","$$$"
"248","9179","+17183462410","wwOp0cdPI0zxs0u_qPrDpA","4","28","40.79346","-73.94362","$$"
"249","7697","+12122284923","qawRYyHabcxcivhKIyhYfw","1","1","40.702266","-73.804862","$$"
