"","camis_ls","phone_ls","id","rating","review_count","lat","lon","price"
"58","8300","+12122344434","uArs_RxJpg1ZFf45_76Ghw","2.5","25","40.76399","-73.978884","$"
"59","25120","+17182414317","TNM-nVhLdoxo_gcpm940Jg","4","209","40.7092145880039","-73.8299703598022","$"
"60","7008","+12123529060","Ljq_vTYPsVs8iB2Q4_w-eg","3.5","26","40.626554","-74.135654","$"
"61","2403","+12122629273","scel8fnT2GAB5YmKNz1VMw","4","162","40.7124","-73.95672","$$"
"62","1017","+17188471930","QUedEYSv8w4QLsNhHCrJlw","4","73","40.6123774078583","-74.1295201475273","$$"
"63","4821","+17187201545","eo05EQ1eXuPM2wOWyCc7XA","3","7","40.61232","-74.129745","$$"
"64","9362","+13477254588","7RFUG5LmFaQnqrpwRjwS4A","3","68","40.6939092938425","-73.9849905253267","$$"
"65","10190","+17185560287","R3UNnA8EbjhNWBHS0wJ0VA","3.5","240","40.75831","-73.96636","$$"
"66","3301","+17182374800","d1n_7ljBzE6NwjR0rlDJzA","4","76","40.7655869","-73.9186296","$$"
"67","5397","+12123555855","5q-Q-jDanar1qPbm_KBVqQ","3.5","67","40.6674920049489","-73.7958197060822","$$"
"68","18907","+13477306828","IJBZF-OTsUO-AVjjI1Yk4A","2.5","127","40.667391","-73.7956300377846","$"
"69","5076","+17186590200","r_QyrpiVTXFva14r0mB_OA","4","265","40.7342910766602","-73.9860458374023","$$"
"70","7125","+12122601175","6J6u3doRNRrewj4_N_QgPA","3.5","122","40.69326","-73.9666","$$"
"71","21859","+17182303313","adhxPslL7C_Q7PyQZbUGpg","4","28","40.75883","-73.83085","$$"
"72","9738","+12129192699","Bdrxq6XI7btBUozh2ZZm5Q","3","18","40.758831","-73.8308487","$$"
"73","10663","+17183212788","LTfR_0NiS7OIRCfkaAJg9w","4.5","247","40.6742123562615","-73.9568891376257","$$$"
"74","8652","+17188714989","9_0R5ZUXM_znsT1Hwa1qKA","3.5","444","40.77946","-73.95094","$$"
"75","12306","+17183988100","UNSdhsl2KL6w92ovHlFh9A","3.5","584","40.74114","-73.99011","$"
"76","11868","+12123350075","rKNskvfrR6bTsPFI2-QOGw","2.5","8","40.6701465058831","-73.8603262603283","$$"
"77","23484","+12126755096","1LIptXhtDh58vAA-QPFL4w","4","1305","40.745414","-73.979004","$$"
"78","2006","+17188274227","ciIoPi0WqaNyB6xkwRKxzA","3.5","108","40.75207","-73.98402","$"
"79","19990","+16502832056","3AZMT9Z5dxmU8GpVtLQtIA","2.5","14","40.7605318","-73.9383051","$$"
"80","6785","+12123004924","TEfa4deGO1smZC5h6FQ5lw","2.5","30","40.713106","-73.900484","$"
"81","24543","+12125755426","oJYQFBducPsb-497lonrTQ","3.5","223","40.7718007247036","-73.9564039625892","$$"
"82","9741","+16465597527","_byoUiZdZvS1QE_Szbvu0w","4","54","40.74327","-73.88814","$$"
"83","18691","+17186266300","Wa9hSbduX6KTxvm4wLh_7w","3.5","37","40.6761344516379","-73.9107705652714",NA
"84","9991","+17188212600","_s_J3x-GfI8AhrR6QzhQcg","1","1","40.69186","-74.01336","$"
"85","6528","+12127174668","yaBrQbt7kMrbXAo6qrzpYw","4.5","201","40.7910023","-73.9742942","$$"
"86","6026","+17182051056","ZqIFN8MctXVR1Y30Bsohtg","3.5","422","40.721202","-73.995401","$$"
"87","21658","+19175478222","Fit_iIDn__NPVZpVlKFBFQ","4.5","84","40.79894","-73.96174","$$"
"88","15337","+12128770806","yFB5JUiz-SPpnhWg2iCU9w","4.5","93","40.7471616","-73.982274","$"
"89","3790","+12129660904","RJ1rZ1KmtxtpkFlgFp8WaA","4","59","40.7363156055647","-73.7469506263733","$$"
"90","2665","+12122657579","ohLIPmzTysowInbte9XhMw","4","439","40.709659","-74.009262","$$"
"91","19841","+16468337614","f_qqR6Lvv4zjthcfI_jRlQ","3.5","103","40.7636157","-73.9778702","$"
"92","14832","+16464550777","IQZqE85D1kxvT3OUpmfLfg","2.5","8","40.624832","-74.079345","$"
"93","16939","+17184681019","t2eaCKKC0_d3z6A9g4SAEw","4.5","10","40.781479","-73.839311","$$"
"94","14786","+16466827577","fv5EEs5V__BgoY0C0CdpJg","3.5","3","40.7185323","-73.985359","$$"
"95","19085","+12126021700","WAQZnCXPL7XcKebpSoyjww","3.5","130","40.732228","-73.954262","$$"
"96","21400","+17187201900","-8sQd2Yq0yqif3Oy9OJA8w","3.5","36","40.68519","-73.99138","$"
"97","14","+17186619498","mlpocFeAfMUgV1-0myDn2A","3","103","40.68519","-73.99138","$"
"98","16559","+12126173917","1HPqMfG46M_TUBwR28cUFw","5","1","40.85527","-73.92983","$"
"99","21447","+16468381054","FrP1M_FxPABkjW8_5YjmpQ","3","32","40.8589","-73.88646","$"
"100","10388","+17188801950","iljzUA9WSrRpM6xpZOGxrw","3","5","40.7525711","-73.9869995","$$"
"101","2555","+17186092416","HYbKEsHNPHYVFeyOU1PLvw","3","12","40.7519417","-73.9877167","$"
"102","12206","+17187227871","Ms6jgxyr0uW_aPbJoz_1Yw","3","43","40.745144","-73.906067","$$$"
"103","20500","+16468690092","oMT2qhqYgpLZFZ7gcPZnwQ","3.5","155","40.74247","-74.0009","$$"
"104","479","+17185845310","tjDfWDiMASjgkpRj30-Z4g","3.5","6","40.8709904756924","-73.8476734676737","$$"
"105","9795","+16466493753","T80vBNys_BSf0Iq4kRh46A","3.5","2","40.640011","-73.906834","$$$"
"106","19092","+17189373028","5z1CFWRQYu38S6UMIckT9Q","3","25","40.6933","-73.96569","$$"
"107","21890","+17186725300","kN3rkbjvqkY62CDRYUVz4g","4.5","209","40.71919","-73.98571","$$"
"108","19009","+12125979222","b4z6JK0fiZzMk6LLUkkCOg","3.5","172","40.7265676","-73.717261","$$$"
"109","22869","+13104087183","nAJAr-87dvGrpkohbpxL0g","3","209","40.7576451","-73.7837418","$$$"
"110","20486","+17187087811","K2ICACAEujXMGj1iIYkJwA","3.5","72","40.75683","-73.99309",NA
"111","15171","+19175359142","LcWgOtcPxtVryjVzZgjfeg","3","44","40.761221415213","-73.9856597481018","$$"
"112","13362","+17186492121","LasuhFebftCVWYQYUXBTIQ","3.5","9","40.7565166801214","-73.9922044426203","$"
"113","20227","+17184210806","DvRNFFXrDNqFjWnAZ2ZyTg","3","285","40.7644613832235","-73.9816680550575","$$"
"114","11715","+17187896296","_t_wHFYfdMr6nC3yERwKow","3.5","15","40.7567600947816","-73.9929001405835","$$"
"115","9340","+12127777253","e14IQmZCzdmKxJUpG5YGeA","1","1","40.75683","-73.99309","$"
"116","2218","+17183474600","30xGtjMKPPDD3C7BcKozdQ","4","8","40.87453","-73.91061","$$"
"117","21429","+17187087627","tSOq-h7NATUTwYQlCzw6rw","5","1","40.69954","-73.9445099","$"
"118","259","+17182258000","69Me7rKNvolE7q1P7sVKCg","2.5","72","40.55408","-74.2176099","$"
"119","309","+12122229878","pzqb1u_GeU-vkrk_KdFieQ","4","488","40.704228","-73.986241","$"
"120","14641","+12129567020","3o5ABdDmf0oNWwVrzh-ieA","4","169","40.742283","-73.991809","$$"
"121","7028","+17183643831","rw2k25-47ETweckMYE4A8A","4","13","40.70291","-73.9894599","$"
"122","24971","+17183840085","lXKpyVhiMDbc8pxFbHLfIQ","5","7","40.7168961","-73.9657528","$"
"123","21377","+17182272266","KwPHUOFz9z7juKNHaCmRxg","3","7","40.7037610288699","-73.9909785263192","$"
"124","23812","+12197997922","tAHRDrCR0l_utA91IyOYNw","3","139","40.71511","-74.00758","$$"
"125","19049","+19176800335","-YazuZbXAM_NOny8LpLQpQ","4","1183","40.7530184239866","-73.780074009384","$$"
"126","18020","+17188551000","P0nR0nC4gPWxP3LpazSrOg","3","44","40.757316","-73.828817",NA
"127","23801","+19172097275","CkQkFFm2Owa7LoPdRQ2w_A","4","2","40.6084594726562","-73.9574737548828","$$"
"128","6448","+12125712020","naF2QrONSpfmlWiAntJd2Q","3.5","33","40.6084108","-73.957463","$"
"129","4547","+17182811900","ww2d9z8A-fg48_h1rli5Bw","4","399","40.7620186809727","-73.9673249102158","$$"
"130","1640","+17189618900","JEIBVEhOH-ESXReSXexrMA","4.5","12","40.7254279","-73.7214926","$$"
"131","6682","+17186278434","oLRsfkN7QB8GL7MhHCpBfw","3","1","40.7240131","-73.7258975","$"
"132","4938","+12127053085","U3Ueh2bHtp3DLjrdc5w5fQ","4.5","168","40.753781","-73.9689989","$"
"133","9370","+17183478100","JARJNwWO7zcyIEExkTY_HA","1","4","40.7493081","-73.8630845","$"
"134","20271","+16465591233","MgdD2DikZWsSkBNu4Lzh6A","3","39","40.85012","-73.92987","$"
"135","26446","+17043285090","ux41Imc3HmBtI-ovwpxFSQ","3.5","102","40.692817","-73.85799","$$"
"136","12239","+17186720369","L3xP3WAu_oB1-yMoKc1i9w","2.5","23","40.8080965","-73.9459085","$$"
"137","7130","+12122467246","0SmQIjV7j9WBFkS_AqbFbA","2.5","12","40.826419","-73.86164188385","$"
"138","4073","+17188474700","rj4qd7U--UrbodZzEM527g","3.5","21","40.73676","-73.9958","$"
"139","1935","+12126637451","1Ir2Y6FXvRUf_Z9YiK8ujQ","2.5","33","40.654906","-73.839257","$$"
"140","15129","+17323304199","y8JSKjpWeQg8vzm5wovOwQ","3.5","220","40.7264404960967","-73.8532474276788","$"
"141","3208","+17188637289","WxaROsYvllqmemovnkyciQ","4","84","40.76323","-73.81495","$$"
"142","13426","+19178222207","o9LvY3fXLd_7rOebOl0qHg","4","11","40.879401","-73.9040459","$"
"143","24915","+12126752145","mdOqJ-bzi7i4AO2CBhcixg","4.5","59","40.786347","-73.8159809","$$"
"144","7904","+12129230207","eVmkOQLSME1GU6Nx_HTGBw","2.5","152","40.8690608415422","-73.8270680872576","$$"
"145","23246","+12013601224","1mCgyPRtmng-AUKKeUreNg","3.5","23","40.69302","-73.81612",NA
"146","6808","+17184569788","gRmPmXBU7zofkglmOXubbA","5","4","40.7055511","-73.9223404","$$"
"147","10848","+17183230600","33-QPyIiKzQmToFZ2sL6tQ","3.5","112","40.592975","-73.949867","$$"
"148","18362","+17182758000","hAVrIoUHtbM16EigWMJvjA","3","24","40.716682","-74.004707",NA
"149","21175","+17185394596","26BmJf4fIKVJL_3lYYgOZw","4","1","40.72768","-73.99961","$$"
"150","2502","+17185489810","WyW5XuNTXJrfxTTMzJxCUQ","3","23","40.645929","-73.77769","$$"
"151","2723","+17188281200","kMXPAmSCZX1tjtQ21-U2RA","2","1","40.641313","-73.778139","$$"
"152","4393","+17187670204","nN_NuXYC606JLsnERRIY_g","2.5","30","40.6457269271523","-73.7755967489247","$$"
"153","13189","+17186714223","mx4RsihuvH8ysNaCVpQs6g","2.5","88","40.6438633299947","-73.7813438548279","$"
"154","11208","+17184806342","DY5mGdwvJbhQtcUkw1PEtA","2.5","8","40.6546707","-73.7891083","$"
"155","22887","+16463383535","KeTnB4wiSKj_45Cf2JnYjA","2","26","40.646213","-73.777703","$"
"156","25735","+17184969056","8h8KB7aj8OdCTIC5P6gJ1A","1.5","154","40.6456626506634","-73.7755363972534","$$"
"157","19099","+19176931004","1PBlkYAEFhc0cpqNNvlkWg","4","375","40.725925","-74.009489",NA
"158","18978","+17187696028","4YU12SVyf_Kx4EdyK7iQXQ","1.5","3","40.6823687157776","-73.8520285166334","$$"
"159","11258","+12129650007","Dums6cNwIJ4Wb8G0Nrvypw","3","13","40.68643","-73.82291","$$"
"160","5773","+17186566210","E7CHVnLR8jGLWep5qjn6aA","3.5","4","40.5799019","-73.8364259","$$"
"161","237","+12122269060","G97CYDJF4kHhsWDHOxEuWQ","3","7","40.819014","-73.927112","$$"
"162","9241","+17188433338","0Oo_Lthhmo8bFFeUQi5POw","3.5","55","40.87583","-73.83616","$$"
"163","7641","+17188484400","MPc5F2likEzA1F03jST5Nw","3.5","3","40.8833107352257","-73.8561225682497","$$"
"164","7598","+17183185102","noKyBvc-z4eTGgxlvMnKjA","4","104","40.72975","-73.99893","$"
"165","5965","+17187086650","NPmqKZzKxwEXCZQZL7viHA","4","468","40.6791399","-73.98153","$"
"166","11452","+17186533143","cy0vBvZu2Eb4XtRFCp8Seg","4","156","40.77793","-73.94902","$$"
"167","22236","+12128033369","ir1jLDagZiMaHo7My4oUDg","3.5","331","40.7165","-73.98763","$"
"168","14746","+16464909170","LJwkhP2vjRKKjyuRY1ql4Q","3.5","307","40.7514981327384","-73.9927658074097","$"
"169","13801","+19179125951","2R9pi4DXuHoyCt1hqPUqhQ","2.5","6","40.7515869","-73.9924164","$$"
"170","5406","+17182304475","r6ZrAEbUgacU6i5mvySBMQ","2.5","13","40.72064","-73.9043","$"
"171","19496","+12122560056","BRt4tZHvzIaN3Dw4H1AGYQ","4","68","40.711685","-73.946052","$$"
"172","5600","+17184176018","94YAS_UmwF2FS9E02C1i1Q","5","3","40.8210385590792","-73.8913714885712","$$"
"173","17307","+12123889539","s-EF-nNerv4QeSHHCSe2Uw","5","1","40.8245","-73.89261","$$"
"174","21797","+18452538456","ZzEkQtY5YVCmqMtg8pkCLw","4","79","40.738083","-73.9968139","$"
"175","7624","+16466929259","r-izNItUH4ugnFodUOZX2A","4.5","400","40.7801834538692","-73.9467542692273","$$$$"
"176","5624","+12127602700","KQmVfSqtxJs7t_9avcMKGQ","3.5","22","40.7429257","-73.8831808","$$"
"177","817","+17185209550","9UOojE04Xpn0GgABQ6pPkw","4.5","24","40.684833","-74.003686","$$"
"178","8818","+17182312835","iYmTPHpjcb3xtHn8DlkoWQ","3.5","233","40.7722815","-73.9555058","$$"
"179","7399","+17188948889","iV4Qm5DnGChgrnbYG20ASw","2.5","315","40.7611200213432","-73.9870921522379","$$"
"180","5314","+17183874411","mX1X8kogVt0JfB97rFF1sQ","5","10","40.62202","-74.02594","$"
"181","1297","+12125867610","SQba0_SKF7wypTBAUyrrgA","3.5","53","40.74382","-73.97401","$$$$"
"182","2540","+17189912810","NpWbF3mrUYGgUIiL7TcNrw","3.5","272","40.7581152","-73.9687954","$"
"183","1065","+12129293752","FR_E9_Z3WG5HjeIUyTKSWw","3.5","118","40.7704153034747","-73.8933003575181","$$"
"184","10415","+12123482627","sNZWbG-MQRLfFVBs0kI3mw","3","13","40.886554","-73.877998","$$"
"185","3940","+17185071009","EGS6y6WsPkNs8PZ2X6bHOA","3","646","40.72368","-73.99681","$$"
"186","13542","+13472277643","3e6BGJDY7wY8UkYtcnksUQ","4","204","40.72992","-73.99927","$$"
"187","1080","+12129885300","8ZqBbohhF6evSwiv34_J1g","1","1","40.6879300060972","-73.9819399639964",NA
"188","7547","+17188099253","VqPoQGy0q5Q8BWlb0XvZuw","4","399","40.761162","-73.970335","$$$"
"189","2324","+12125864853","7lrqNMCmnC46t0sL4M5WPg","3.5","220","40.78148","-73.94875","$$"
"190","24098","+17183335709","lYcRqG3Sm4ntLUeJ302zIA","4.5","252","40.71726","-73.9551199","$"
"191","22331","+19179715627","ntQ7O1YPMIOrQkynhXRBVg","4","129","40.7445948529884","-73.9490695847509","$"
"192","3727","+17184298113","fhSV2h8d43dwMG65WD8uig","3.5","156","40.708967","-74.005521","$$"
"193","4612","+12126796161","lKZpNRQeCuZq6nS0Pi7ofg","3.5","90","40.7105217","-74.0079117","$$"
"194","12813","+13475495106","ZJSLO_pe-Av_Gs6LDMnc3g","4","11","40.74398","-73.98698","$"
"195","6997","+12125889653","_H52GDibhYc9bs8j1o-1_w","3.5","36","40.74398","-73.98698","$$"
"196","17998","+17187360999","TvW_d7tEfrBk6E4GGBuMCQ","3.5","268","40.6595708440487","-73.8402999748963","$$$"
"197","22105","+17187289200","WbZLySrcizJ9Fd5n-YmP7A","4","5","40.6130051700052","-73.9735755340844","$$"
"198","1817","+17185156826","H7Dem-5IxdrgbMPg4k5DRw","2","16","40.7500279525111","-73.9921582843084","$"
"199","15664","+19293353168","VCVEb-5_TgtEZ-LtM0q1Xg","1.5","17","40.74777","-73.97622","$$"
"200","4377","+12122192129","LfidEPow3frAvGHdRUpODA","3.5","151","40.72114","-73.994645","$$"
"201","1658","+12129826275","qW6QkQe6wt_Pog9hblxXPA","3.5","75","40.72072","-73.98864","$"
"202","15465","+17188584218","ZyKQSXD4uhK4N_uSDTtmNg","4.5","5","40.702782","-73.907195","$"
"203","10854","+16468581101","mEfKEypKi0p1yxE8BPSlkA","3","5","40.63866","-74.076034","$$"
"204","4087","+12127527470","4qZakv4pXEP33Z6K2IccrA","2.5","117","40.734876","-73.870628","$"
"205","8629","+12129963720","JuksY0sXb49rvYoHVIpVjA","2","15","40.7401051","-73.9923976","$"
"206","7561","+13477631506","pBHe2iBwoA60q_fLuz1WMA","3.5","443","40.6812949467461","-73.9772505404754","$$"
"207","250","+17187294602","1PscDgBkgzqTZq19LvVtkg","1.5","5","40.8280156546811","-73.9252853393555","$"
"208","14192","+12126086769","B3_K2kUVbYOU0VaLcj_LTw","4.5","2553","40.73902","-73.99065","$"
"209","23798","+12124519495","rrsjcQVLg2PkIkO_vPjOLw","4","550","40.7746737","-73.9136003",NA
"210","1459","+17187384113","H7Dem-5IxdrgbMPg4k5DRw","2","16","40.7500279525111","-73.9921582843084","$"
"211","15519","+17183762364","VCVEb-5_TgtEZ-LtM0q1Xg","1.5","17","40.74777","-73.97622","$$$"
"212","26131","+12125325003","hm5UE-80ntSFrSyU53iU2Q","2","8","40.863039","-73.8898894","$"
"213","6217","+12126250011","k2o2DJOZT0oGTM-zmAJUfQ","4","161","40.7305","-73.95339","$$"
"214","22007","+12127770102","hckGtTm5rtMF8JY4RE0Y-w","3.5","6","40.759611","-73.832681","$"
"215","25961","+16469491811","VLpXSDyK5yhhfFOs9OM20A","4","58","40.7783743078197","-73.956608648199","$"
"216","4736","+17186392516","2ajolU30h6rq66lm-qU1_w","3.5","89","40.73632","-74.00817","$"
"217","5054","+17187271777","SduYUnNnuA93MVg4FrIguA","3","8","40.70529","-73.9430299","$$"
"218","3514","+17182717999","9_R4c2O4EXqxaTaEHv8FoA","3","17","40.6867643495368","-73.9662748575211","$$"
"219","6279","+12126331199","QmB80cY5F3D-BvZgPcUUnQ","1","1","40.68679","-73.96636","$$"
"220","4668","+17186364385","TVqGgXmNH8wPZpHX-GWD4g","3","70","40.765461","-73.9133682","$$"
"221","729","+17185901990","M-sTctogJErjLmoLiuyb4w","3","254","40.759120073535","-73.978181445687","$$"
"222","17969","+12128029999","GISsfBnXaJGH1zRQw128sg","3.5","32","40.8406745986589","-73.8417301699519","$$"
"223","19872","+19293306869","vZgJyMZlpSSS_Y-duxd4_A","4","264","40.71512","-73.95097","$"
"224","21841","+19292080777","mbMe_oXjBWVHXnwwte8FDQ","2.5","8","40.851095","-73.9155679","$$"
"225","13484","+17182742105","jF9hIgD5MvZBXyKvztUtSA","5","42","40.696418","-73.972984","$"
"226","15250","+12122391117","d5EpFYAMT0bUYqxgKWfKgQ","4","96","40.6808917","-73.8426307","$"
"227","26137","+12125325003","cZAh6BzEeMI5fofWeDvuhw","4","151","40.72445","-73.9802799","$$"
"228","1363","+17185890625","k0bdsuW7YNSNlkRAG_dhJg","4","1","40.6391039656559","-74.0095056965947",NA
"229","18518","+19174718309","izRJeBfDQYJmd6ibIQ6Mfg","4.5","396","40.78002","-73.94978","$$"
"230","9777","+13477630152","3PBIlJRNjeJrbA8sn99EGw","2.5","134","40.8273327","-73.926092","$$"
"231","958","+12125943966","vGS5X12NYXCl8NpynlxRuw","4","494","40.74514","-73.9900399",NA
"232","13685","+13478200853","cOLIei5u0eRnSMWL-lKQCQ","3","46","40.71147","-73.94453","$$"
"233","18723","+12127377777","AlfkFxfD-cUBGA3Eq3j0Uw","4","249","40.7106773","-73.9582807","$$$"
"234","433","+12126458660","svvP8Thiit_8TX-Lfeecrw","3","51","40.72283","-73.98311","$$"
"235","26018","+17189758089","xXdGPmh9q2b2Jl9pUx9XAw","4.5","62","40.6459944936653","-73.9720572353496","$$"
"236","16816","+17183872200","5ChP6-1d_LC6-7e6ZQw2Lw","4.5","46","40.68416","-73.98357","$$$"
"237","7438","+17188578094","hsK5PbAr8qcfmDqn7b1WbQ","3","25","40.7590788","-73.9795135","$$$"
"238","9412","+17187777145","noujMiOizbAWyDw8LbiM8Q","4","633","40.67612","-73.98005","$"
"239","3968","+12129742020","O8InhmMuxfsbHxo_rZAo_w","4.5","3","40.676002","-73.98014","$$"
"240","17607","+16466278795","Na55QhymZh3cje8Ac2vCvg","4","145","40.67825","-73.96419","$"
"241","13703","+17185643825","RJnCxu9gAbYmCftd5BMOMg","3.5","402","40.77586","-73.98165","$"
"242","21233","+12128747774","MJGWpfOH2WXmIj2JzQ254A","3","5","40.77586","-73.98165","$$"
"243","8485","+12122603454","TkKzXjTjA3mEpyFE3DmOqg","2","137","40.679983","-73.946504","$"
"244","13121","+17188241126","GSaBi8jPsuQFa7YwYlihjA","4","339","40.68781","-73.99576",NA
"245","15095","+17186102000","Q0B2qbc-jJWOP7GQe4XwAg","3","237","40.70404","-74.01049","$$"
"246","13377","+13479188560","J94ABP6EutD7jE3KSLM36w","4","313","40.7618612989506","-73.9940421852417","$$"
"247","7115","+17183078100","P_UREWCQxEYVbBa-KW_Wew","4","1212","40.7306","-74.00698","$$$"
"248","24043","+17187740208","CQwVJgdgCQGmRVztDyXO4Q","4","5","40.63996","-73.98298","$$"
"249","306","+17188459555","zuiEL6WWZ0OXGS5whWfqGA","4","465","40.761982","-73.960617","$"
